date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:07:54	120075/120075	U-----	200	untouched ('')	image/png	etag:%228344dbf965e66d6040a904e2e73f3dce%22	https://images.ctfassets.net/nrgyaltdicpt/3O5A7RzoRXAKKkSaB1auhN/01b7d6d89bad727e04376eb90fa80cd8/sample2.png	C:/Users/aayus/Downloads/httt/overleaf/images.ctfassets.net/nrgyaltdicpt/3O5A7RzoRXAKKkSaB1auhN/01b7d6d89bad727e04376eb90fa80cd8/sample2.png	(from https://www.overleaf.com/learn/latex/Multilingual_typesetting_on_Overleaf_using_polyglossia_and_fontspec)
19:07:54	83120/83120	U-----	200	untouched ('')	image/png	etag:%22b4d688c707a9774061bdbdd0526fcd60%22	https://images.ctfassets.net/nrgyaltdicpt/YwYexcfSPD10jYga8XcWM/ef6136c620e032179e9d731e19bd724a/sample1.png	C:/Users/aayus/Downloads/httt/overleaf/images.ctfassets.net/nrgyaltdicpt/YwYexcfSPD10jYga8XcWM/ef6136c620e032179e9d731e19bd724a/sample1.png	(from https://www.overleaf.com/learn/latex/Multilingual_typesetting_on_Overleaf_using_polyglossia_and_fontspec)
19:07:54	168880/168880	U-----	200	untouched ('')	image/png	etag:%22d96ce901fbc401c559528eb9762e3623%22	https://images.ctfassets.net/nrgyaltdicpt/Tid4hqLr2ATsHbKf0RJYt/dacab1eb815d4bfa071de140d90547a5/multilingual-tq.png	C:/Users/aayus/Downloads/httt/overleaf/images.ctfassets.net/nrgyaltdicpt/Tid4hqLr2ATsHbKf0RJYt/dacab1eb815d4bfa071de140d90547a5/multilingual-tq.png	(from https://www.overleaf.com/learn/latex/Multilingual_typesetting_on_Overleaf_using_polyglossia_and_fontspec)
19:07:54	258/258	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Apr%202024%2013:37:53%20GMT	https://www.overleaf.com/learn/latex/Articles/Using_LuaTeX_to_run_tools_and_utilities_installed_on_Overleaf%e2%80%99s_servers	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/Using_LuaTeX_to_run_tools_and_utilities_installed_on_Overleaf%e2%80%99s_servers.125.delayed	(from https://www.overleaf.com/learn/latex/Articles)
19:07:54	21902/21902	U-----	200	untouched ('')	image/png	etag:%227349a137df4525aef57f593bea0439d0%22	https://images.ctfassets.net/nrgyaltdicpt/24x1U8prR9yjoiV5KS4Dpz/dc7bb432f9c0b2944b0617a2fad2a359/only-greek.png	C:/Users/aayus/Downloads/httt/overleaf/images.ctfassets.net/nrgyaltdicpt/24x1U8prR9yjoiV5KS4Dpz/dc7bb432f9c0b2944b0617a2fad2a359/only-greek.png	(from https://www.overleaf.com/learn/latex/Multilingual_typesetting_on_Overleaf_using_polyglossia_and_fontspec)
19:07:54	155607/155607	U-----	200	untouched ('')	image/png	etag:%22677e7fe7bc97ae4322d75ab3faab5c3a%22	https://images.ctfassets.net/nrgyaltdicpt/6oVjVQKiJydw1DlB5et3qx/00f619df64fa29b461aed656dc160fe8/latin-cyrillic-thai.png	C:/Users/aayus/Downloads/httt/overleaf/images.ctfassets.net/nrgyaltdicpt/6oVjVQKiJydw1DlB5et3qx/00f619df64fa29b461aed656dc160fe8/latin-cyrillic-thai.png	(from https://www.overleaf.com/learn/latex/Multilingual_typesetting_on_Overleaf_using_polyglossia_and_fontspec)
19:07:54	240/240	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Apr%202024%2013:37:54%20GMT	https://www.overleaf.com/learn/latex/Articles/Pandora%e2%80%99s_%5Chbox%3A_Using_LuaTeX_to_Lift_the_Lid_of_TeX_Boxes	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/Pandora%e2%80%99s_/hbox__Using_LuaTeX_to_Lift_the_Lid_of_TeX_Boxes.127.delayed	(from https://www.overleaf.com/learn/latex/Articles)
19:07:54	103260/103260	U--MCZ	200	updated ('OK')	text/html	etag:W/%221935c-WJK4/oNtQDPtrTe2uyu3kWjrXWU%22	https://www.overleaf.com/learn/latex/TeX_primitives_listed_by_CJK_TeX_engine	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/TeX_primitives_listed_by_CJK_TeX_engine.html	(from https://www.overleaf.com/learn/latex/Multilingual_typesetting_on_Overleaf_using_polyglossia_and_fontspec)
19:07:54	145669/145669	U-----	200	untouched ('')	image/png	etag:%228cf0576996f7347047503de63fafeadb%22	https://images.ctfassets.net/nrgyaltdicpt/5uJEFZAyuLXhRzKZOE9CWG/dd7bce15cacd3a4b99bf81e388e6b7cc/wrong-hyphenation.png	C:/Users/aayus/Downloads/httt/overleaf/images.ctfassets.net/nrgyaltdicpt/5uJEFZAyuLXhRzKZOE9CWG/dd7bce15cacd3a4b99bf81e388e6b7cc/wrong-hyphenation.png	(from https://www.overleaf.com/learn/latex/Multilingual_typesetting_on_Overleaf_using_polyglossia_and_fontspec)
19:07:54	8635/8635	U-----	200	untouched ('')	image/png	etag:%22af2f2a01f9b0c607d8c8c3b7ebc3e04d%22	https://images.ctfassets.net/nrgyaltdicpt/1K1IXyuUfyWFUCQC5ftZNm/1b32c9608991a1ddee0469a6ad1bc990/bidi-english-wrong.png	C:/Users/aayus/Downloads/httt/overleaf/images.ctfassets.net/nrgyaltdicpt/1K1IXyuUfyWFUCQC5ftZNm/1b32c9608991a1ddee0469a6ad1bc990/bidi-english-wrong.png	(from https://www.overleaf.com/learn/latex/Multilingual_typesetting_on_Overleaf_using_polyglossia_and_fontspec)
19:07:55	7737/7737	U-----	200	untouched ('')	image/png	etag:%227bc552e6aead935f057d7623f4005b05%22	https://images.ctfassets.net/nrgyaltdicpt/3AWTmrC2PHN0tu69oGeOvs/dae187b766f8edd1357025e375268b08/bidi-english-right.png	C:/Users/aayus/Downloads/httt/overleaf/images.ctfassets.net/nrgyaltdicpt/3AWTmrC2PHN0tu69oGeOvs/dae187b766f8edd1357025e375268b08/bidi-english-right.png	(from https://www.overleaf.com/learn/latex/Multilingual_typesetting_on_Overleaf_using_polyglossia_and_fontspec)
19:07:55	80996/80996	U-----	200	untouched ('')	image/png	etag:%22562e7741832da39a58203b7c9621cbe7%22	https://images.ctfassets.net/nrgyaltdicpt/54QZQqGii5yNM7FO2uGZCb/614f8d89f552fd76ca0ad0cbc9d2059a/english-italic.png	C:/Users/aayus/Downloads/httt/overleaf/images.ctfassets.net/nrgyaltdicpt/54QZQqGii5yNM7FO2uGZCb/614f8d89f552fd76ca0ad0cbc9d2059a/english-italic.png	(from https://www.overleaf.com/learn/latex/Multilingual_typesetting_on_Overleaf_using_polyglossia_and_fontspec)
19:07:55	78925/78925	U-----	200	untouched ('')	image/png	etag:%220ed962c61cbdef2ad0fe0b145fa0fb8d%22	https://images.ctfassets.net/nrgyaltdicpt/6YGQDB7ZwsuyAhkSZfQra7/582ca6cc533b85c4bbce96bfbe0c58e3/english-cursive.png	C:/Users/aayus/Downloads/httt/overleaf/images.ctfassets.net/nrgyaltdicpt/6YGQDB7ZwsuyAhkSZfQra7/582ca6cc533b85c4bbce96bfbe0c58e3/english-cursive.png	(from https://www.overleaf.com/learn/latex/Multilingual_typesetting_on_Overleaf_using_polyglossia_and_fontspec)
19:07:55	79986/79986	---MCZ	200	added ('OK')	text/html	etag:W/%2213872-wJej4GoiIQCPM3yZd1oQrQ8VPHo%22	https://www.overleaf.com/learn/latex/Articles/Pandora%E2%80%99s_%5Chbox%3A_Using_LuaTeX_to_Lift_the_Lid_of_TeX_Boxes	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/Pandora%e2%80%99s_/hbox__Using_LuaTeX_to_Lift_the_Lid_of_TeX_Boxes.html	(from https://www.overleaf.com/learn/latex/Articles)
19:07:55	13818/13818	U-----	200	untouched ('')	image/png	etag:%227f77b0add03b47714ef6588788b81b8e%22	https://images.ctfassets.net/nrgyaltdicpt/39w9oCI6nN24PAzzH4Txba/a3d9242ff432eacf31c6c94e63812698/custom-fonts.png	C:/Users/aayus/Downloads/httt/overleaf/images.ctfassets.net/nrgyaltdicpt/39w9oCI6nN24PAzzH4Txba/a3d9242ff432eacf31c6c94e63812698/custom-fonts.png	(from https://www.overleaf.com/learn/latex/Multilingual_typesetting_on_Overleaf_using_polyglossia_and_fontspec)
19:07:55	10200/10200	U-----	200	untouched ('')	image/png	etag:%22fb91d0376c4ceb13d6e22745260e404d%22	https://images.ctfassets.net/nrgyaltdicpt/4YZJY37I3i6BFkAmEHva0N/906849dc4425b31ada4cb2e7ca0278a3/devanagari.png	C:/Users/aayus/Downloads/httt/overleaf/images.ctfassets.net/nrgyaltdicpt/4YZJY37I3i6BFkAmEHva0N/906849dc4425b31ada4cb2e7ca0278a3/devanagari.png	(from https://www.overleaf.com/learn/latex/Multilingual_typesetting_on_Overleaf_using_polyglossia_and_fontspec)
19:07:56	5773/5773	U-----	200	untouched ('')	image/png	etag:%22a365f3a9b214677ad5a339ea39ac044a%22	https://images.ctfassets.net/nrgyaltdicpt/7miVUbpxQ3aLSj8hUNLRgU/e713e9f3b989ef470a360a48bb4398f0/thai-wrong.png	C:/Users/aayus/Downloads/httt/overleaf/images.ctfassets.net/nrgyaltdicpt/7miVUbpxQ3aLSj8hUNLRgU/e713e9f3b989ef470a360a48bb4398f0/thai-wrong.png	(from https://www.overleaf.com/learn/latex/Multilingual_typesetting_on_Overleaf_using_polyglossia_and_fontspec)
19:07:56	168/168	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Apr%202024%2013:37:56%20GMT	https://www.overleaf.com/learn/latex/Articles/How_to_use_latexmkrc_with_Overleaf%3A_examples_and_techniques	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/How_to_use_latexmkrc_with_Overleaf__examples_and_techniques.12e.delayed	(from https://www.overleaf.com/learn/latex/Articles)
19:07:56	0/-1	---M--	301	error ('')			https://www.overleaf.com/learn/latex/Creating_a_document_in_LaTeX	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Creating_a_document_in_LaTeX.139.delayed	(from https://www.overleaf.com/learn/latex/Articles)
19:08:16	56049/56049	U--MCZ	200	updated ('OK')	text/html	etag:W/%22daf1-vQEMoWO8f05pLzekLyOzCOpvSDM%22	https://www.overleaf.com/learn/latex/A_six-part_series%3A_How_do_TeX_macros_actually_work%3F	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/A_six-part_series__How_do_TeX_macros_actually_work_.html	(from https://www.overleaf.com/learn/latex/Articles)
19:08:16	5705/5705	U-----	200	untouched ('')	image/png	etag:%223a3db21311015e5450cd92c4121d9fe5%22	https://images.ctfassets.net/nrgyaltdicpt/431aJiGZAaZfI55X4qWyqd/af524f5cb31250f9f3fb3f4870f67842/thai-right.png	C:/Users/aayus/Downloads/httt/overleaf/images.ctfassets.net/nrgyaltdicpt/431aJiGZAaZfI55X4qWyqd/af524f5cb31250f9f3fb3f4870f67842/thai-right.png	(from https://www.overleaf.com/learn/latex/Multilingual_typesetting_on_Overleaf_using_polyglossia_and_fontspec)
19:08:16	16135/16135	U-----	200	untouched ('')	image/png	etag:%22868261cf3b2812620ef06a68e21ac0ee%22	https://images.ctfassets.net/nrgyaltdicpt/5yR4NIS54LgeYHm0tc89PU/590ddc3bf34b74534ad54f35dc43e2e1/hebrew-serif-sans.png	C:/Users/aayus/Downloads/httt/overleaf/images.ctfassets.net/nrgyaltdicpt/5yR4NIS54LgeYHm0tc89PU/590ddc3bf34b74534ad54f35dc43e2e1/hebrew-serif-sans.png	(from https://www.overleaf.com/learn/latex/Multilingual_typesetting_on_Overleaf_using_polyglossia_and_fontspec)
19:08:16	15996/15996	U-----	200	untouched ('')	image/png	etag:%2284d2e661e3bf0adc42ef8b6b1aa65650%22	https://images.ctfassets.net/nrgyaltdicpt/7at7BZR3TDAjtoWj87YPXf/c33b7495ec4d9e44a0b121997a21aa86/hebrew-allserif.png	C:/Users/aayus/Downloads/httt/overleaf/images.ctfassets.net/nrgyaltdicpt/7at7BZR3TDAjtoWj87YPXf/c33b7495ec4d9e44a0b121997a21aa86/hebrew-allserif.png	(from https://www.overleaf.com/learn/latex/Multilingual_typesetting_on_Overleaf_using_polyglossia_and_fontspec)
19:08:16	0/-1	---M--	301	error ('')			https://www.overleaf.com/learn/latex/Creating_a_document_in_LaTeX	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Creating_a_document_in_LaTeX.142.delayed	(from https://www.overleaf.com/learn/latex/Using_the_History_feature)
19:08:36	51811/51811	U--MCZ	200	updated ('OK')	text/html	etag:W/%22ca63-rbbcwzyRJKIC/YtHM64TjhqRMvE%22	https://www.overleaf.com/learn/latex/Articles/An_introduction_to_%5Cendlinechar%3A_How_TeX_reads_lines_from_text_files	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/An_introduction_to_/endlinechar__How_TeX_reads_lines_from_text_files.html	(from https://www.overleaf.com/learn/latex/Articles)
19:08:36	55142/55142	U--MCZ	200	updated ('OK')	text/html	etag:W/%22d766-dZ5JrZTWFuHiRePiVESuf+zdOfc%22	https://www.overleaf.com/learn/latex/Articles/The_two_modes_of_TeX_engines%3A_INI_mode_and_production_mode	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/The_two_modes_of_TeX_engines__INI_mode_and_production_mode.html	(from https://www.overleaf.com/learn/latex/Articles)
19:08:36	0/-1	---M--	301	error ('')			https://www.overleaf.com/learn/latex/Creating_a_document_in_LaTeX	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Creating_a_document_in_LaTeX.143.delayed	(from https://www.overleaf.com/learn/latex/Choosing_a_LaTeX_Compiler)
19:08:46	83884/83884	U--MCZ	200	updated ('OK')	text/html	etag:W/%22147ac-jndT1Y03u6nPoBYLjWV2PUNVj28%22	https://www.overleaf.com/learn/latex/Articles/What%27s_in_a_Name%3A_A_Guide_to_the_Many_Flavours_of_TeX	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/What's_in_a_Name__A_Guide_to_the_Many_Flavours_of_TeX.html	(from https://www.overleaf.com/learn/latex/Articles)
19:08:46	52838/52838	U--MCZ	200	updated ('OK')	text/html	etag:W/%22ce66-Fkf7LDFt8lrJeCyLM+jJmnFoFS0%22	https://www.overleaf.com/learn/latex/Articles/A_six-part_article_series_on_%5Cexpandafter%2C_TeX_tokens_and_expansion	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/A_six-part_article_series_on_/expandafter,_TeX_tokens_and_expansion.html	(from https://www.overleaf.com/learn/latex/Articles)
19:08:46	77330/77330	U--MCZ	200	updated ('OK')	text/html	etag:W/%2212e12-nLL84apeEdsXVdqXoW/dW3+F9I0%22	https://www.overleaf.com/learn/latex/Articles/What_is_a_%22TeX_token%22%3F	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/What_is_a__TeX_token__.html	(from https://www.overleaf.com/learn/latex/Articles)
19:08:46	56839/56839	U--MCZ	200	updated ('OK')	text/html	etag:W/%22de07-6jJQtfxUK9GtPrdqdieo1uSilvo%22	https://www.overleaf.com/learn/latex/Articles/A_New_Series_of_Articles%3A_TeX_Tokens_and_Related_Concepts%E2%80%94But_Why_(and_How)%3F	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/A_New_Series_of_Articles__TeX_Tokens_and_Related_Concepts%e2%80%94But_Why_(and_How)_.html	(from https://www.overleaf.com/learn/latex/Articles)
19:08:46	0/-1	---M--	301	error ('')			https://www.overleaf.com/learn/latex/Creating_a_document_in_LaTeX	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Creating_a_document_in_LaTeX.146.delayed	(from https://www.overleaf.com/learn/latex/Choosing_a_LaTeX_Compiler)
19:08:46	84376/84376	U--MCZ	200	updated ('OK')	text/html	etag:W/%2214998-YPr1go2+cqSE7d6IkOl9DJ9nQ70%22	https://www.overleaf.com/learn/latex/Articles/What_is_a_TeX_token_list	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/What_is_a_TeX_token_list.html	(from https://www.overleaf.com/learn/latex/Articles)
19:08:46	0/-1	---M--	301	error ('')			https://www.overleaf.com/learn/latex/Creating_a_document_in_Overleaf	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Creating_a_document_in_Overleaf.147.delayed	(from https://www.overleaf.com/learn/latex/Choosing_a_LaTeX_Compiler)
19:08:46	90446/90446	U--MCZ	200	updated ('OK')	text/html	etag:W/%221614e-Gy6G8LUST0lx5ZREok0rpGb5BqQ%22	https://www.overleaf.com/learn/latex/Articles/An_introduction_to_Kpathsea_and_how_TeX_engines_search_for_files	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/An_introduction_to_Kpathsea_and_how_TeX_engines_search_for_files.html	(from https://www.overleaf.com/learn/latex/Articles)
19:08:47	87711/87711	U--MCZ	200	updated ('OK')	text/html	etag:W/%221569f-dUx6RYdZiVydUUa++DwW8xhjblw%22	https://www.overleaf.com/learn/latex/Articles/An_Introduction_to_LuaTeX_(Part_1)%3A_What_is_it%E2%80%94and_what_makes_it_so_different%3F	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/An_Introduction_to_LuaTeX_(Part_1)__What_is_it%e2%80%94and_what_makes_it_so_different_.html	(from https://www.overleaf.com/learn/latex/Articles)
19:08:47	63181/63181	U--MCZ	200	updated ('OK')	text/html	etag:W/%22f6cd-XdPrUF2LZgQ68KO5oAzWU0jhTTE%22	https://www.overleaf.com/learn/latex/Articles/A_visual_guide_to_LaTeX%E2%80%99s_page_layout_parameters	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/A_visual_guide_to_LaTeX%e2%80%99s_page_layout_parameters.html	(from https://www.overleaf.com/learn/latex/Articles)
19:08:47	156/156	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Apr%202024%2013:38:47%20GMT	https://www.overleaf.com/learn/latex/Debugging_Compilation_timeout_errors	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Debugging_Compilation_timeout_errors.148.delayed	(from https://www.overleaf.com/learn/latex/Choosing_a_LaTeX_Compiler)
19:08:47	48519/48519	U--MCZ	200	updated ('OK')	text/html	etag:W/%22bd87-Y6PQ0GOETjZ3tYTdgqziooL6PHc%22	https://www.overleaf.com/learn/latex/Articles/Using_LuaTeX_to_run_tools_and_utilities_installed_on_Overleaf%E2%80%99s_servers	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/Using_LuaTeX_to_run_tools_and_utilities_installed_on_Overleaf%e2%80%99s_servers.html	(from https://www.overleaf.com/learn/latex/Articles)
19:08:47	0/-1	---M--	301	error ('')			https://www.overleaf.com/learn/latex/Creating_a_document_in_LaTeX	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Creating_a_document_in_LaTeX.149.delayed	(from https://www.overleaf.com/learn/latex/Choosing_a_LaTeX_Compiler)
19:08:54	52220/52220	U--MCZ	200	updated ('OK')	text/html	etag:W/%22cbfc-zlqmzNfLce+03VpoQbp4t2CZtkY%22	https://www.overleaf.com/learn/latex/Articles/Boxes_and_Glue%3A_A_Brief%2C_but_Visual%2C_Introduction_Using_LuaTeX	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/Boxes_and_Glue__A_Brief,_but_Visual,_Introduction_Using_LuaTeX.html	(from https://www.overleaf.com/learn/latex/Articles)
19:09:04	204298/204298	U--MCZ	200	updated ('OK')	text/html	etag:W/%2231e0a-59QStO6g9o4j+BELS3Gj/8S39LQ%22	https://www.overleaf.com/learn/latex/Articles/An_Introduction_to_LuaTeX_(Part_2)%3A_Understanding_%5Cdirectlua	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/An_Introduction_to_LuaTeX_(Part_2)__Understanding_/directlua.html	(from https://www.overleaf.com/learn/latex/Articles)
19:09:04	59350/59350	U--MCZ	200	updated ('OK')	text/html	etag:W/%22e7d6-Jzx1yvpm2eJwtX3DezSHchb7s+k%22	https://www.overleaf.com/learn/latex/Articles/OpenType-based_math_typesetting%3A_An_introduction_to_the_STIX2_OpenType_fonts	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/OpenType-based_math_typesetting__An_introduction_to_the_STIX2_OpenType_fonts.html	(from https://www.overleaf.com/learn/latex/Articles)
19:09:04	69589/69589	U--MCZ	200	updated ('OK')	text/html	etag:W/%2210fd5-R0FzVPuy+8oESB2JqUsOFoHUkZc%22	https://www.overleaf.com/learn/latex/Articles/How_TeX_Calculates_Glue_Settings_in_an_%5Chbox	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/How_TeX_Calculates_Glue_Settings_in_an_/hbox.html	(from https://www.overleaf.com/learn/latex/Articles)
19:09:04	93322/93322	U--MCZ	200	updated ('OK')	text/html	etag:W/%2216c8a-QWEve1VmzjWxITdLnp9WkUtdaH8%22	https://www.overleaf.com/learn/latex/Articles/TeX_Tables%3A_How_TeX_Calculates_Spanned_Column_Widths	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/TeX_Tables__How_TeX_Calculates_Spanned_Column_Widths.html	(from https://www.overleaf.com/learn/latex/Articles)
19:09:05	47695/47695	U--MCZ	200	updated ('OK')	text/html	etag:W/%22ba4f-Y+JkPSId5LzlX29SOfNnrg2mWx8%22	https://www.overleaf.com/learn/latex/Articles/The_Stoic_Resilience_of_PDF_Within_a_Digital_Ecosystem	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/The_Stoic_Resilience_of_PDF_Within_a_Digital_Ecosystem.html	(from https://www.overleaf.com/learn/latex/Articles)
19:09:05	170/170	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Apr%202024%2013:39:05%20GMT	https://www.overleaf.com/learn/latex/Errors/Misplaced_alignment_tab_character_%26.	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Errors/Misplaced_alignment_tab_character_&.14a.delayed	(from https://www.overleaf.com/learn/latex/Errors)
19:09:05	46306/46306	U--MCZ	200	updated ('OK')	text/html	etag:W/%22b4e2-d47bEpXwoclJ66E23OWdAUT7bcg%22	https://www.overleaf.com/learn/latex/Articles/A_quick_visual_guide_to_creating_table_cells_with_diagonal_lines_in_LaTeX	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/A_quick_visual_guide_to_creating_table_cells_with_diagonal_lines_in_LaTeX.html	(from https://www.overleaf.com/learn/latex/Articles)
19:09:05	53065/53065	U--MCZ	200	updated ('OK')	text/html	etag:W/%22cf49-PLVpTZB46Zv66v8LBnf0bgb9+m0%22	https://www.overleaf.com/learn/latex/Articles/Markdown_into_LaTeX_with_Style	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/Markdown_into_LaTeX_with_Style.html	(from https://www.overleaf.com/learn/latex/Articles)
19:09:05	52346/52346	U--MCZ	200	updated ('OK')	text/html	etag:W/%22cc7a-dOxEPS/9lxzKVNw2Y2z63b54vS0%22	https://www.overleaf.com/learn/latex/Articles/How_to_create_a_multilingual%2C_customisable_CD_disk_jewel_case_calendar_using_LaTeX	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/How_to_create_a_multilingual,_customisable_CD_disk_jewel_case_calendar_using_LaTeX.html	(from https://www.overleaf.com/learn/latex/Articles)
19:09:06	58579/58579	U--MCZ	200	updated ('OK')	text/html	etag:W/%22e4d3-2eKqRTdB6F1ZoBFJpyPa0kzBHno%22	https://www.overleaf.com/learn/latex/Articles/LaTeX_is_More_Powerful_than_you_Think_-_Computing_the_Fibonacci_Numbers_and_Turing_Completeness	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/LaTeX_is_More_Powerful_than_you_Think_-_Computing_the_Fibonacci_Numbers_and_Turing_Completeness.html	(from https://www.overleaf.com/learn/latex/Articles)
19:09:06	63740/63740	U--MCZ	200	updated ('OK')	text/html	etag:W/%22f8fc-NLQ+QZityy0i4o+mn4mdfSms9RM%22	https://www.overleaf.com/learn/latex/Articles/How_to_write_in_Markdown_on_Overleaf	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/How_to_write_in_Markdown_on_Overleaf.html	(from https://www.overleaf.com/learn/latex/Articles)
19:09:06	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Apr%202024%2013:39:06%20GMT	https://www.overleaf.com/learn/latex/Errors%3AExtra_alignment_tab_has_been_changed_to_%5Ccr.	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Errors_Extra_alignment_tab_has_been_changed_to_/cr.14c.delayed	(from https://www.overleaf.com/learn/latex/Errors)
19:09:06	53882/53882	U--MCZ	200	updated ('OK')	text/html	etag:W/%22d27a-lmHGP8UB4tZzmgkdBieU8t808RQ%22	https://www.overleaf.com/learn/latex/Articles/Mathtools_-_for_beautiful_math	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/Mathtools_-_for_beautiful_math.html	(from https://www.overleaf.com/learn/latex/Articles)
19:09:06	55318/55318	U--MCZ	200	updated ('OK')	text/html	etag:W/%22d816-5os14w9ZyvQQyyZMJaKeHY+gzM8%22	https://www.overleaf.com/learn/latex/Articles/The_TeX_family_tree%3A_LaTeX%2C_pdfTeX%2C_XeTeX%2C_LuaTeX_and_ConTeXt	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/The_TeX_family_tree__LaTeX,_pdfTeX,_XeTeX,_LuaTeX_and_ConTeXt.html	(from https://www.overleaf.com/learn/latex/Articles)
19:09:06	172/172	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Apr%202024%2013:39:06%20GMT	https://www.overleaf.com/learn/latex/Errors%3ADisplay_math_should_end_with_%24%24.%22	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Errors_Display_math_should_end_with_$$.14f.delayed	(from https://www.overleaf.com/learn/latex/Errors)
19:09:06	49599/49599	U--MCZ	200	updated ('OK')	text/html	etag:W/%22c1bf-eRB7GaIYN4uL+Crw2US72EQQSRA%22	https://www.overleaf.com/learn/latex/Articles/Using_Latexdiff_For_Marking_Changes_To_Tex_Documents	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/Using_Latexdiff_For_Marking_Changes_To_Tex_Documents.html	(from https://www.overleaf.com/learn/latex/Articles)
19:09:07	52408/52408	U--MCZ	200	updated ('OK')	text/html	etag:W/%22ccb8-OvOx+FpIweehfPKo41+AtJfeVXw%22	https://www.overleaf.com/learn/latex/Articles/Getting_started_with_BibLaTeX	C:/Users/aayus/Downloads/httt/overleaf/www.overleaf.com/learn/latex/Articles/Getting_started_with_BibLaTeX.html	(from https://www.overleaf.com/learn/latex/Articles)
19:09:07	421/421	U-----	200	untouched ('')	image/png	etag:%221a5-603ab808eefe9%22	https://sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/7/7f/3dotmenu2.png	C:/Users/aayus/Downloads/httt/overleaf/sharelatex-wiki-cdn-671420.c.cdn77.org/learn-scripts/images/7/7f/3dotmenu2.png	(from https://www.overleaf.com/learn/latex/Using_the_History_feature)
